,created_date,city_mapped,first_platform_c,first_utm_medium_c,first_utm_source_c,total_leads_droppped,referred_lead,1_on_1_industry_mentorship,call_us_button_clicked,career_assistance,career_coach,career_impact,careers,chat_clicked,companies,download_button_clicked,download_syllabus,emi_partner_click,emi_plans_clicked,fee_component_click,hiring_partners,homepage_upgrad_support_number_clicked,industry_projects_case_studies,live_chat_button_clicked,payment_amount_toggle_mover,placement_support,placement_support_banner_tab_clicked,program_structure,programme_curriculum,programme_faculty,request_callback_on_instant_customer_support_cta_clicked,shorts_entry_click,social_referral_click,specialisation_tab_clicked,specializations,specilization_click,syllabus,syllabus_expand,syllabus_submodule_expand,tab_career_assistance,tab_job_opportunities,tab_student_support,view_programs_page,whatsapp_chat_click
15346,2021-07-04 09:59:48,ncr,Level3,Level0,Level31,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15347,2021-08-22 05:53:47,varanasi,Level10,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15348,2021-07-09 01:07:42,surat,Level3,Level0,Level0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15349,2021-09-07 05:32:57,pune,Level3,Level93,Level21,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15350,2021-09-26 04:44:28,ahmedabad,Level3,Level54,Level21,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15351,2021-09-10 15:51:47,guntur,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15352,2021-11-10 13:04:34,ahmedabad,Level3,Level0,Level0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15353,2022-01-05 07:03:51,jaipur,Level0,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15354,2021-10-19 05:35:38,sikar,Level2,Level8,Level7,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15355,2022-01-09 16:10:34,jhajjar,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15356,2021-09-03 04:33:07,lucknow,Level3,Level54,Level21,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15357,2021-08-20 16:38:40,guwahati,Level0,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15358,2021-10-12 01:33:08,kolkata,Level0,Level8,Level7,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359,2021-08-09 09:10:00,hyderabad,Level0,Level71,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15360,2022-01-02 12:43:36,bengaluru,Level0,Level4,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15361,2021-07-31 18:42:08,madurai,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15362,2022-01-25 07:18:08,surat,Level3,Level46,Level25,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15363,2022-01-16 09:21:25,ahmedabad,Level11,Level31,Level16,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15364,2021-08-07 06:42:57,mumbai,Level10,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15365,2021-10-14 08:40:49,mumbai,Level10,Level8,Level24,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15366,2021-09-26 16:22:08,eluru,Level2,Level8,Level7,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15367,2021-07-14 11:32:37,ncr,Level0,Level11,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15368,2022-01-12 06:43:23,bengaluru,Level10,Level0,Level0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15369,2022-01-30 10:10:59,bengaluru,Level0,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15370,2021-12-26 17:48:40,pune,Level0,Level13,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15371,2021-11-15 13:07:41,kolkata,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15372,2021-09-03 05:39:35,arjuni,Level0,Level4,Level2,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15373,2021-08-24 04:59:54,varanasi,Level0,Level95,Level44,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15374,2021-09-16 03:39:39,ncr,Level10,Level18,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15375,2021-10-20 15:51:42,raurkela,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15376,2022-01-23 09:36:12,meerut,Level3,Level0,Level0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15377,2021-10-24 16:26:09,sambalpur,Level0,Level9,Level2,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15378,2022-01-01 09:55:53,bengaluru,Level0,Level109,Level1,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15379,2021-07-27 18:04:49,ncr,Level3,Level0,Level0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15380,2021-11-03 04:16:00,lucknow,Level11,Level31,Level16,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15381,2021-11-15 18:03:24,lucknow,Level14,Level0,Level0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15382,2021-08-17 11:03:08,hyderabad,Level14,Level0,Level0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15383,2022-01-05 07:43:53,bengaluru,Level0,Level9,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15384,2021-10-15 11:30:57,ahmedabad,Level10,Level111,Level46,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15385,2021-10-23 10:28:09,ncr,Level0,Level18,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15386,2021-12-09 08:05:02,kolkata,Level11,Level31,Level16,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15387,2021-10-09 09:10:42,patna,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15388,2021-09-09 12:08:00,hyderabad,Level10,Level64,Level35,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15389,2021-09-15 14:18:24,mumbai,Level10,Level18,Level9,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15390,2021-08-04 13:33:49,bhiwandi,Level10,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15391,2022-02-14 08:39:27,ncr,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15392,2021-12-03 17:08:25,visakhapatnam,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15393,2022-01-11 09:59:48,ncr,Level3,Level124,Level21,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15394,2021-12-29 13:46:39,ncr,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15395,2021-11-20 13:57:45,hyderabad,Level10,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15396,2021-10-12 12:04:03,mumbai,Level10,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15397,2021-08-08 14:06:36,ncr,Level16,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15398,2021-07-29 17:10:57,thrissur,Level10,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15399,2021-11-16 14:26:02,vijayawada,Level0,Level9,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15400,2022-01-06 19:02:11,pune,Level10,Level40,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15401,2021-10-06 10:47:24,patna,Level10,Level8,Level7,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15402,2021-12-19 04:38:41,lucknow,Level10,Level0,Level0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15403,2021-10-24 08:15:29,ahmedabad,Level0,Level160,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15404,2021-08-09 08:23:44,mumbai,Level10,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15405,2021-09-07 18:56:23,pune,Level3,Level0,Level0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15406,2021-09-04 10:11:27,ncr,Level10,Level129,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15407,2021-10-17 16:28:34,bengaluru,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15408,2021-12-13 03:45:12,chennai,Level14,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15409,2021-11-22 10:22:11,bengaluru,Level10,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15410,2021-07-05 19:31:15,prayagraj,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15411,2021-10-28 04:36:44,ncr,Level0,Level11,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15412,2021-09-04 13:48:00,bengaluru,Level0,Level11,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15413,2021-11-12 04:26:54,siliguri,Level0,Level40,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15414,2022-02-06 13:28:08,rajkot,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15415,2021-07-30 03:16:14,ncr,Level14,Level0,Level0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15416,2022-01-02 03:18:04,guntur,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15417,2021-10-16 17:13:57,pune,Level10,Level18,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15418,2021-10-27 00:08:54,faridabad,Level16,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15419,2021-09-21 15:03:04,ncr,Level5,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15420,2021-12-25 11:35:17,nargund,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15421,2022-02-11 04:43:03,ahmedabad,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15422,2021-12-18 13:00:16,hyderabad,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15423,2021-08-25 18:16:03,pune,Level0,Level6,Level23,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15424,2021-11-28 14:04:51,bapatla,Level11,Level31,Level16,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15425,2021-09-30 14:08:09,shahapur,Level11,Level31,Level16,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15426,2022-01-09 10:30:50,nan,Level3,Level0,Level0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15427,2021-12-20 08:04:38,bengaluru,Level0,Level13,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15428,2021-08-31 06:05:58,khunti,Level2,Level2,Level2,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15429,2021-11-29 17:29:48,indore,Level10,Level18,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15430,2021-09-20 08:16:37,raurkela,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15431,2021-07-19 16:56:31,ncr,Level3,Level54,Level21,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15432,2021-11-12 07:42:16,hyderabad,Level10,Level18,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15433,2021-09-20 14:12:11,bengaluru,Level5,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15434,2021-08-30 17:29:14,ncr,Level0,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15435,2021-12-21 11:10:22,hyderabad,Level0,Level13,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15436,2022-01-18 22:34:01,raipur,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15437,2021-08-16 05:11:07,ncr,Level10,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15438,2021-09-19 02:19:44,pune,Level5,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15439,2021-10-16 09:00:47,chennai,Level3,Level0,Level0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15440,2022-01-19 05:45:48,ahmedabad,Level0,Level8,Level24,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15441,2021-08-29 10:33:06,mysuru,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15442,2022-01-17 04:25:08,kanpur,Level10,Level9,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15443,2021-09-14 02:40:28,mumbai,Level14,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15444,2021-07-12 13:23:03,bhopal,Level0,Level11,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15445,2022-01-06 12:37:01,baharagora,Level3,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15446,2022-01-27 10:27:01,chennai,Level3,Level0,Level0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15447,2021-11-11 15:37:59,hyderabad,Level2,Level2,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15448,2021-12-10 20:01:40,ncr,Level0,Level13,Level2,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15449,2022-01-25 16:15:04,ncr,Level0,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15450,2021-10-25 18:53:35,patna,Level0,Level160,Level9,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15451,2021-07-07 11:03:47,jaipur,Level10,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15452,2021-12-20 10:44:44,ncr,Level10,Level0,Level0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15453,2022-01-05 12:46:51,patna,Level0,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15454,2021-09-15 05:39:13,bengaluru,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15455,2021-11-28 12:47:32,kanpur,Level21,Level51,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15456,2021-09-03 17:15:55,indore,Level10,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15457,2021-08-28 04:40:36,ludhiana,Level0,Level11,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15458,2022-01-05 05:12:03,ncr,Level10,Level40,Level9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15459,2021-08-16 21:24:26,jaipur hq,Level10,Level0,Level0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15460,2021-12-25 15:06:47,madurai,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15461,2021-10-06 11:01:49,mumbai,Level2,Level8,Level7,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15462,2021-09-03 15:01:21,ncr,Level3,Level0,Level0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15463,2021-12-24 16:22:47,hyderabad,Level0,Level13,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15464,2022-02-08 15:13:38,pune,Level11,Level31,Level16,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15465,2021-09-27 15:18:39,ncr,Level0,Level40,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15466,2021-11-15 10:01:34,chennai,Level0,Level8,Level7,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15467,2021-11-26 03:32:32,indore,Level0,Level0,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15468,2021-08-24 10:27:59,ncr,Level10,Level129,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15469,2021-12-17 12:13:29,hyderabad,Level0,Level11,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15470,2021-08-13 16:44:12,pune,Level0,Level101,Level11,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15471,2021-08-23 16:53:32,nagpur,Level4,Level30,Level10,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15472,2021-11-16 03:59:57,bengaluru,Level0,Level8,Level7,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15473,2021-09-03 15:18:19,jaipur,Level0,Level107,Level46,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15474,2021-12-03 14:36:24,ncr,Level10,Level18,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15475,2021-08-06 17:08:48,ncr,Level7,Level14,Level6,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15476,2021-12-11 14:53:07,hyderabad,Level0,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15477,2021-07-09 11:14:12,agra,Level0,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15478,2021-07-22 04:55:40,ahmedabad,Level3,Level54,Level21,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15479,2022-01-26 08:52:29,bengaluru,Level11,Level21,Level13,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15480,2022-02-06 18:00:15,dehradun,Level10,Level8,Level24,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15481,2021-11-01 02:50:01,bengaluru,Level3,Level0,Level0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15482,2022-01-04 12:11:57,ncr,Level10,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15483,2022-01-02 11:52:46,ncr,Level3,Level53,Level29,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15484,2021-10-11 12:23:53,bengaluru,Level10,Level18,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15485,2021-11-12 06:11:14,surat,Level0,Level8,Level7,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15486,2021-11-17 15:55:34,chennai,Level10,Level4,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15487,2021-10-10 15:47:24,yakutpura,Level0,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15488,2021-10-31 03:58:52,bhilai,Level10,Level67,Level11,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15489,2021-07-04 06:48:50,ranchi,Level0,Level9,Level2,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15490,2021-08-20 10:25:14,nagpur,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15491,2021-08-14 18:28:02,mumbai,Level0,Level2,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15492,2021-08-27 05:56:56,mumbai,Level10,Level129,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15493,2022-01-07 02:54:31,ncr,Level2,Level8,Level7,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15494,2021-08-12 17:54:35,ncr,Level0,Level95,Level44,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15495,2021-10-31 09:03:26,shujalpur,Level10,Level0,Level0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15496,2022-01-25 00:26:56,gorakhpur,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15497,2021-11-26 07:47:52,ahmedabad,Level21,Level51,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15498,2021-11-16 15:43:24,lucknow,Level0,Level95,Level44,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15499,2021-09-08 08:23:12,nagpur,Level0,Level0,Level0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15500,2021-09-10 10:54:15,mumbai,Level10,Level40,Level9,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15501,2021-12-01 04:24:22,hyderabad,Level0,Level13,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15502,2021-12-31 03:49:13,bengaluru,Level10,Level4,Level2,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15503,2022-01-14 14:13:53,madurai,Level0,Level13,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15504,2021-07-12 14:52:50,hyderabad,Level3,Level54,Level21,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15505,2021-10-03 12:57:30,mohali,Level10,Level107,Level46,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15506,2021-12-19 14:41:18,panipat,Level0,Level13,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15507,2021-09-07 09:29:32,ncr,Level10,Level129,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15508,2021-08-16 10:36:42,coimbatore,Level0,Level71,Level2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15509,2021-10-26 05:11:53,chennai,Level11,Level21,Level13,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15510,2021-07-16 06:40:18,lucknow,Level10,Level227,Level6,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15511,2021-09-14 13:49:16,hyderabad,Level0,Level40,Level9,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15512,2021-09-27 18:12:57,ahmedabad,Level3,Level60,Level21,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15513,2021-09-08 23:37:48,hyderabad,Level0,Level4,Level2,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15514,2021-10-17 03:29:06,visakhapatnam,Level0,Level9,Level2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15515,2021-08-05 05:28:05,machhagan,Level21,Level51,Level0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15516,2021-08-25 00:56:20,jaipur,Level3,Level0,Level0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15517,2022-01-05 17:56:59,chennai,Level11,Level31,Level16,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15518,2021-07-29 14:30:48,ncr,Level3,Level154,Level21,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15519,2021-11-19 15:27:21,ahmedabad,Level3,Level0,Level0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15520,2021-11-01 01:30:59,hyderabad,Level0,Level8,Level7,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
